timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.63608E+12,1565,Post HTTP Request,200,,POST Staff Group 4-6,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,1563,0,1286
1.63608E+12,1372,Post HTTP Request,200,,POST Owner Group 2-8,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,1370,0,1097
1.63608E+12,1757,Post HTTP Request,200,,POST Product Group 8-4,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,1755,0,1476
1.63608E+12,1996,Get HTTP Request,200,,GET Customer Group 5-1,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,1994,0,1717
1.63608E+12,1659,Get HTTP Request,200,,GET Product Group 7-5,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,1657,0,1382
1.63608E+12,1568,Get HTTP Request,200,,GET Staff Group 3-6,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,1567,0,1289
1.63608E+12,1996,Post HTTP Request,200,,POST Staff Group 4-1,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,1994,0,1715
1.63608E+12,1856,Post HTTP Request,200,,POST Product Group 8-3,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,1854,0,1577
1.63608E+12,1771,Post HTTP Request,200,,POST Owner Group 2-4,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,1770,0,1492
1.63608E+12,2005,Post HTTP Request,200,,POST Bill Group 13-1,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,2005,0,1724
1.63608E+12,1963,Post HTTP Request,200,,POST CustomerOrder Group 10-2,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,1954,0,1676
1.63608E+12,1768,Post HTTP Request,200,,POST CustomerOrder Group 10-4,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,1761,0,1474
1.63608E+12,1493,Get HTTP Request,200,,GET Owner Group 1-7,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,1493,0,1212
1.63608E+12,2015,Get HTTP Request,200,,GET Staff Group 3-1,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,2004,0,1724
1.63608E+12,1796,Get HTTP Request,200,,GET Owner Group 1-4,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,1777,0,1498
1.63608E+12,1996,Get HTTP Request,200,,GET Owner Group 1-2,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,1996,0,1707
1.63608E+12,1877,Post HTTP Request,200,,POST CustomerOrder Group 10-3,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,1877,0,1574
1.63608E+12,1595,Get HTTP Request,200,,GET Customer Group 5-6,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,1580,0,1294
1.63608E+12,1477,Post HTTP Request,200,,POST Bill Group 13-7,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,1477,0,1174
1.63608E+12,1212,Get HTTP Request,200,,GET Owner Group 1-10,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,1192,0,909
1.63608E+12,1397,Post HTTP Request,200,,POST Customer Group 6-8,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,1383,0,1087
1.63608E+12,1692,Post HTTP Request,200,,POST Product Group 8-5,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,1687,0,1386
1.63608E+12,1711,Get HTTP Request,200,,GET Owner Group 1-5,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,1699,0,1420
1.63608E+12,1115,Get HTTP Request,200,,GET Owner Group 1-11,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,1115,0,816
1.63608E+12,1808,Post HTTP Request,200,,POST Staff Group 4-4,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,1800,0,1506
1.63608E+12,2007,Post HTTP Request,200,,POST Product Group 8-2,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,2003,0,1706
1.63608E+12,2046,Post HTTP Request,200,,POST CustomerOrder Group 10-1,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,2045,0,1719
1.63608E+12,1396,Post HTTP Request,200,,POST Bill Group 13-8,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,1396,0,1105
1.63608E+12,2012,Post HTTP Request,200,,POST Customer Group 6-2,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,2012,0,1715
1.63608E+12,1404,Post HTTP Request,200,,POST CustomerOrder Group 10-8,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,1397,0,1080
1.63608E+12,2012,Get HTTP Request,200,,GET Product Group 7-2,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,2012,0,1719
1.63608E+12,1610,Post HTTP Request,200,,POST Product Group 8-6,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,1601,0,1293
1.63608E+12,1528,Post HTTP Request,200,,POST Owner Group 2-7,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,1528,0,1210
1.63608E+12,1513,Post HTTP Request,200,,POST Product Group 8-7,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,1513,0,1195
1.63608E+12,1219,Get HTTP Request,200,,GET Customer Group 5-10,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,1219,0,921
1.63608E+12,1215,Post HTTP Request,200,,POST Staff Group 4-10,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,1215,0,895
1.63608E+12,1418,Get HTTP Request,200,,GET Product Group 7-8,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,1418,0,1091
1.63608E+12,1422,Get HTTP Request,200,,GET Customer Group 5-8,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,1422,0,1102
1.63608E+12,1424,Post HTTP Request,200,,POST Staff Group 4-8,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,1424,0,1094
1.63608E+12,1525,Get HTTP Request,200,,GET Customer Group 5-7,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,1525,0,1201
1.63608E+12,1202,Get HTTP Request,200,,GET Bill Group 12-10,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,1202,0,891
1.63608E+12,1528,Post HTTP Request,200,,POST Staff Group 4-7,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,1528,0,1196
1.63608E+12,1733,Get HTTP Request,200,,GET Staff Group 3-5,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,1733,0,1396
1.63608E+12,1333,Get HTTP Request,200,,GET Staff Group 3-9,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,1333,0,1007
1.63608E+12,1141,Post HTTP Request,200,,POST Owner Group 2-11,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,1141,0,810
1.63608E+12,1818,Get HTTP Request,200,,GET Bill Group 12-4,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,1818,0,1479
1.63608E+12,2067,Get HTTP Request,200,,GET Product Group 7-1,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,2067,0,1735
1.63608E+12,1631,Get HTTP Request,200,,GET Product Group 7-6,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,1631,0,1304
1.63608E+12,1625,Get HTTP Request,200,,GET CustomerOrder Group 9-6,text,TRUE,,20696,147,20,260,https://ice-factory-api.herokuapp.com/customerOrder,1615,0,1276
1.63608E+12,1651,Get HTTP Request,200,,GET Owner Group 1-6,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,1651,0,1318
1.63608E+12,1949,Get HTTP Request,200,,GET Owner Group 1-3,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,1949,0,1606
1.63608E+12,1833,Get HTTP Request,200,,GET Product Group 7-4,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,1833,0,1500
1.63608E+12,1635,Post HTTP Request,200,,POST Customer Group 6-6,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,1635,0,1292
1.63608E+12,1337,Post HTTP Request,200,,POST Customer Group 6-9,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,1337,0,996
1.63608E+12,1452,Get HTTP Request,200,,GET Owner Group 1-8,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,1452,0,1112
1.63608E+12,1332,Get HTTP Request,200,,GET CustomerOrder Group 9-9,text,TRUE,,20696,147,20,260,https://ice-factory-api.herokuapp.com/customerOrder,1320,0,974
1.63608E+12,2077,Post HTTP Request,200,,POST Owner Group 2-1,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,2076,0,1725
1.63608E+12,1745,Post HTTP Request,200,,POST Staff Group 4-5,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,1745,0,1403
1.63608E+12,1759,Post HTTP Request,200,,POST Owner Group 2-5,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,1758,0,1412
1.63608E+12,2084,Post HTTP Request,200,,POST Product Group 8-1,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,2084,0,1737
1.63608E+12,1951,Get HTTP Request,200,,GET Customer Group 5-3,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,1951,0,1594
1.63608E+12,1348,Get HTTP Request,200,,GET Product Group 7-9,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,1348,0,989
1.63608E+12,1849,Post HTTP Request,200,,POST Customer Group 6-4,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,1849,0,1489
1.63608E+12,1340,Get HTTP Request,200,,GET OrderItem Group 11-9,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,1339,0,995
1.63608E+12,1347,Post HTTP Request,200,,POST Product Group 8-9,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,1347,0,998
1.63608E+12,1241,Post HTTP Request,200,,POST CustomerOrder Group 10-10,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,1241,0,892
1.63608E+12,1248,Post HTTP Request,200,,POST Customer Group 6-10,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,1248,0,900
1.63608E+12,1962,Get HTTP Request,200,,GET Staff Group 3-3,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,1962,0,1597
1.63608E+12,1543,Get HTTP Request,200,,GET Bill Group 12-7,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,1543,0,1179
1.63608E+12,1363,Post HTTP Request,200,,POST Staff Group 4-9,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,1363,0,1012
1.63608E+12,1350,Post HTTP Request,200,,POST CustomerOrder Group 10-9,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,1350,0,1001
1.63608E+12,1562,Get HTTP Request,200,,GET Product Group 7-7,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,1562,0,1201
1.63608E+12,1751,Get HTTP Request,200,,GET Bill Group 12-5,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,1751,0,1381
1.63608E+12,1072,Get HTTP Request,200,,GET Staff Group 3-12,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,1071,0,801
1.63608E+12,1556,Get HTTP Request,200,,GET OrderItem Group 11-7,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,1555,0,1190
1.63608E+12,1162,Post HTTP Request,200,,POST Product Group 8-11,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,1162,0,802
1.63608E+12,1568,Post HTTP Request,200,,POST Customer Group 6-7,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,1568,0,1202
1.63608E+12,1159,Post HTTP Request,200,,POST CustomerOrder Group 10-11,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,1159,0,801
1.63608E+12,2076,Post HTTP Request,200,,POST Staff Group 4-2,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,2076,0,1707
1.63608E+12,2061,Get HTTP Request,200,,GET Bill Group 12-2,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,2061,0,1684
1.63608E+12,1883,Get HTTP Request,200,,GET Staff Group 3-4,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,1883,0,1497
1.63608E+12,1284,Post HTTP Request,200,,POST Owner Group 2-10,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,1284,0,912
1.63608E+12,1772,Get HTTP Request,200,,GET OrderItem Group 11-5,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,1769,0,1382
1.63608E+12,1776,Get HTTP Request,200,,GET CustomerOrder Group 9-5,text,TRUE,,20696,147,20,260,https://ice-factory-api.herokuapp.com/customerOrder,1758,0,1385
1.63608E+12,1783,Post HTTP Request,200,,POST Customer Group 6-5,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,1783,0,1397
1.63608E+12,1277,Post HTTP Request,200,,POST Product Group 8-10,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,1277,0,887
1.63608E+12,1387,Get HTTP Request,200,,GET Customer Group 5-9,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,1387,0,1008
1.63608E+12,2077,Post HTTP Request,200,,POST Bill Group 13-2,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,2077,0,1674
1.63608E+12,1792,Post HTTP Request,200,,POST CustomerOrder Group 10-5,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,1792,0,1399
1.63608E+12,2007,Post HTTP Request,200,,POST Staff Group 4-3,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,2007,0,1598
1.63608E+12,2005,Post HTTP Request,200,,POST Customer Group 6-3,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,2005,0,1605
1.63608E+12,1514,Get HTTP Request,200,,GET Staff Group 3-8,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,1514,0,1120
1.63608E+12,2110,Get HTTP Request,200,,GET Customer Group 5-2,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,2110,0,1703
1.63608E+12,1420,Post HTTP Request,200,,POST Owner Group 2-9,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,1420,0,1016
1.63608E+12,1313,Get HTTP Request,200,,GET Staff Group 3-10,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,1313,0,916
1.63608E+12,1895,Post HTTP Request,200,,POST Bill Group 13-4,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,1895,0,1473
1.63608E+12,2012,Get HTTP Request,200,,GET Product Group 7-3,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,2012,0,1612
1.63608E+12,1916,Get HTTP Request,200,,GET Customer Group 5-4,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,1916,0,1509
1.63608E+12,2152,Post HTTP Request,200,,POST Customer Group 6-1,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,2152,0,1748
1.63608E+12,2006,Post HTTP Request,200,,POST Bill Group 13-3,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,2006,0,1574
1.63608E+12,1222,Post HTTP Request,200,,POST Customer Group 6-11,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,1222,0,808
1.63608E+12,1714,Get HTTP Request,200,,GET Bill Group 12-6,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,1714,0,1295
1.63608E+12,2126,Get HTTP Request,200,,GET CustomerOrder Group 9-2,text,TRUE,,20696,147,20,260,https://ice-factory-api.herokuapp.com/customerOrder,2117,0,1696
1.63608E+12,1310,Post HTTP Request,200,,POST Bill Group 13-10,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,1310,0,897
1.63608E+12,1532,Post HTTP Request,200,,POST Product Group 8-8,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,1532,0,1093
1.63608E+12,1747,Post HTTP Request,200,,POST Owner Group 2-6,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,1747,0,1331
1.63608E+12,1329,Get HTTP Request,200,,GET Product Group 7-10,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,1329,0,914
1.63608E+12,1236,Get HTTP Request,200,,GET Product Group 7-11,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,1236,0,807
1.63608E+12,1228,Get HTTP Request,200,,GET OrderItem Group 11-11,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,1228,0,796
1.63608E+12,2152,Get HTTP Request,200,,GET Staff Group 3-2,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,2152,0,1722
1.63608E+12,2031,Get HTTP Request,200,,GET Bill Group 12-3,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,2031,0,1606
1.63608E+12,1461,Get HTTP Request,200,,GET Owner Group 1-9,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,1461,0,1035
1.63608E+12,1645,Get HTTP Request,200,,GET CustomerOrder Group 9-7,text,TRUE,,20696,147,20,260,https://ice-factory-api.herokuapp.com/customerOrder,1632,0,1199
1.63608E+12,1539,Get HTTP Request,200,,GET Bill Group 12-8,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,1539,0,1095
1.63608E+12,1437,Post HTTP Request,200,,POST Bill Group 13-9,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,1437,0,1004
1.63608E+12,1743,Get HTTP Request,200,,GET OrderItem Group 11-6,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,1743,0,1303
1.63608E+12,2190,Get HTTP Request,200,,GET Owner Group 1-1,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,2190,0,1755
1.63608E+12,1261,Get HTTP Request,200,,GET Staff Group 3-11,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,1261,0,819
1.63608E+12,1750,Post HTTP Request,200,,POST CustomerOrder Group 10-6,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,1750,0,1312
1.63608E+12,2070,Post HTTP Request,200,,POST Owner Group 2-3,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,2070,0,1624
1.63608E+12,1447,Get HTTP Request,200,,GET Bill Group 12-9,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,1447,0,1010
1.63608E+12,1654,Post HTTP Request,200,,POST CustomerOrder Group 10-7,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,1654,0,1216
1.63608E+12,1247,Get HTTP Request,200,,GET Bill Group 12-11,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,1247,0,809
1.63608E+12,2174,Post HTTP Request,200,,POST Owner Group 2-2,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,2174,0,1710
1.63608E+12,1267,Get HTTP Request,200,,GET Customer Group 5-11,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,1267,0,822
1.63608E+12,1850,Post HTTP Request,200,,POST Bill Group 13-5,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,1850,0,1402
1.63608E+12,1272,Post HTTP Request,200,,POST Staff Group 4-11,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,1272,0,824
1.63608E+12,2157,Get HTTP Request,200,,GET OrderItem Group 11-2,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,2156,0,1711
1.63608E+12,1681,Get HTTP Request,200,,GET Staff Group 3-7,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,1681,0,1234
1.63608E+12,1259,Post HTTP Request,200,,POST Bill Group 13-11,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,1259,0,811
1.63608E+12,2211,Get HTTP Request,200,,GET Bill Group 12-1,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,2210,0,1735
1.63608E+12,1192,Get HTTP Request,200,,GET Owner Group 1-12,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,1192,0,796
1.63608E+12,1763,Post HTTP Request,200,,POST Bill Group 13-6,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,1763,0,1312
1.63608E+12,1196,Post HTTP Request,200,,POST Owner Group 2-12,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,1196,0,795
1.63608E+12,1191,Post HTTP Request,200,,POST Staff Group 4-12,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,1191,0,795
1.63608E+12,1185,Get HTTP Request,200,,GET Product Group 7-12,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,1185,0,791
1.63608E+12,1578,Get HTTP Request,200,,GET OrderItem Group 11-8,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,1578,0,1110
1.63608E+12,1191,Get HTTP Request,200,,GET Customer Group 5-12,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,1191,0,795
1.63608E+12,1900,Get HTTP Request,200,,GET Customer Group 5-5,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,1900,0,1391
1.63608E+12,1193,Post HTTP Request,200,,POST Product Group 8-12,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,1193,0,797
1.63608E+12,1193,Post HTTP Request,200,,POST CustomerOrder Group 10-12,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,1193,0,790
1.63608E+12,1209,Post HTTP Request,200,,POST Customer Group 6-12,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,1209,0,805
1.63608E+12,1997,Get HTTP Request,200,,GET OrderItem Group 11-4,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,1997,0,1509
1.63608E+12,1094,Post HTTP Request,200,,POST Bill Group 13-13,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,1094,0,819
1.63608E+12,1197,Post HTTP Request,200,,POST Bill Group 13-12,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,1197,0,805
1.63608E+12,1114,Post HTTP Request,200,,POST Customer Group 6-13,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,1114,0,833
1.63608E+12,1110,Get HTTP Request,200,,GET Owner Group 1-13,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,1110,0,829
1.63608E+12,1391,Get HTTP Request,200,,GET OrderItem Group 11-10,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,1390,0,903
1.63608E+12,2252,Get HTTP Request,200,,GET OrderItem Group 11-1,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,2252,0,1755
1.63608E+12,1103,Get HTTP Request,200,,GET Product Group 7-13,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,1103,0,825
1.63608E+12,2111,Get HTTP Request,200,,GET OrderItem Group 11-3,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,2110,0,1608
1.63608E+12,1127,Post HTTP Request,200,,POST Owner Group 2-13,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,1127,0,851
1.63608E+12,268,Post HTTP Request,200,,POST Product Group 8-3,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,268,0,0
1.63608E+12,271,Get HTTP Request,200,,GET Customer Group 5-1,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,271,0,0
1.63608E+12,271,Get HTTP Request,200,,GET Product Group 7-5,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,271,0,0
1.63608E+12,274,Get HTTP Request,200,,GET Staff Group 3-6,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,274,0,0
1.63608E+12,275,Post HTTP Request,200,,POST Owner Group 2-8,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,275,0,0
1.63608E+12,1127,Get HTTP Request,200,,GET Customer Group 5-13,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,1127,0,850
1.63608E+12,1231,Get HTTP Request,200,,GET Bill Group 12-12,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,1231,0,806
1.63608E+12,1131,Get HTTP Request,200,,GET Staff Group 3-13,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,1131,0,855
1.63608E+12,283,Post HTTP Request,200,,POST Product Group 8-4,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,283,0,0
1.63608E+12,282,Post HTTP Request,200,,POST Staff Group 4-6,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,282,0,0
1.63608E+12,286,Post HTTP Request,200,,POST Staff Group 4-1,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,286,0,0
1.63608E+12,1139,Get HTTP Request,200,,GET Bill Group 12-13,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,1139,0,820
1.63608E+12,286,Post HTTP Request,200,,POST CustomerOrder Group 10-2,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,286,0,0
1.63608E+12,286,Get HTTP Request,200,,GET Owner Group 1-7,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,282,0,0
1.63608E+12,299,Post HTTP Request,200,,POST Bill Group 13-1,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,299,0,0
1.63608E+12,288,Get HTTP Request,200,,GET Owner Group 1-4,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,288,0,0
1.63608E+12,281,Get HTTP Request,200,,GET Customer Group 5-6,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,281,0,0
1.63608E+12,312,Post HTTP Request,200,,POST Owner Group 2-4,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,310,0,0
1.63608E+12,1168,Post HTTP Request,200,,POST Product Group 8-13,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,1168,0,877
1.63608E+12,280,Get HTTP Request,200,,GET Owner Group 1-10,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,280,0,0
